n,time,stddev
1.0,7.867813110351562e-07,8.39896915140559e-07
2.0,2.574920654296875e-06,7.215855574808862e-07
4.0,1.4090538024902344e-05,2.707914517307412e-07
8.0,9.579658508300782e-05,4.1019083342755444e-07
16.0,0.0006995677947998046,8.041318272478759e-06
32.0,0.005287790298461914,9.478187802845798e-05
64.0,0.040882325172424315,0.0004201565928174642
128.0,0.32402212619781495,0.0014612892398295778
256.0,2.630023980140686,0.02786725930627205
