n,time,stddev
1.0,58.804179999999995,175.41414223770443
2.0,0.4001999999999999,0.49014293629511785
4.0,0.20004999999999998,0.4001000306173445
8.0,0.7905399999999999,0.3954844578488515
16.0,1.37402,0.4905960105830458
32.0,2.06859,0.30144464981153674
64.0,4.57165,0.493625866927575
128.0,9.170069999999999,1.0758811189439101
256.0,19.97578,7.061693127260629
512.0,36.17145,5.0419720727608155
1024.0,80.06845,17.9634320705844
2048.0,133.26953000000003,12.085062956894353
